sales_raw_id,customer_id,prod_code,sales_date,transaction_number,transaction_line_number,unit_price,discount_pct,sales_qty,extended_sales_total
 10339,C95997,1032,2001-04-15, 5000619, 2, 4.5, 10, 2,8.1
 10340,C42810,1023,2001-04-16, 5000248, 1, 29.99, 5, 1,28.49
 10341,C42810,1044,2001-04-16, 5000248, 2, 22.99, 15, 2,39.08
 10342,C72077,1015,2001-04-16, 5000757, 1, 8.0, 15, 2,13.6
 10343,C72077,1016,2001-04-16, 5000757, 2, 5.99, 5, 1,5.69
 10344,C16620,1016,2001-04-17, 5000110, 1, 5.99, 20, 2,9.58
 10345,C93799,1045,2001-04-17, 5000359, 1, 99.99, 15, 4,339.97
 10346,C47571,1051,2001-04-18, 5000813, 1, 122.37, 10, 3,330.4
 10347,C51307,1039,2001-04-21, 5001219, 1, 34.0, 5, 4,129.2
 10348,C67609,1006,2001-04-22, 5000225, 1, 41.99, 15, 4,142.77
 10349,C67609,1003,2001-04-22, 5000225, 2, 12.99, 5, 3,37.02
 10350,C69587,1032,2001-04-23, 5000438, 1, 4.5, 10, 1,4.05
 10351,C69587,1002,2001-04-23, 5000438, 2, 14.97, 5, 4,56.89
 10352,C91236,1018,2001-04-23, 5000067, 1, 44.99, 20, 4,143.97
 10353,C91236,1034,2001-04-23, 5000067, 2, 8.49, 15, 3,21.65
 10354,C17865,1016,2001-04-26, 5000259, 1, 5.99, 5, 4,22.76
 10355,C24164,1046,2001-04-26, 5000984, 1, 183.17, 10, 1,164.85
 10356,C24164,1008,2001-04-26, 5000984, 2, 62.88, 15, 4,213.79
 10357,C52552,1019,2001-04-28, 5001356, 1, 79.7, 5, 2,151.43
 10358,C43250,1026,2001-04-30, 5000301, 1, 18.15, 0, 4,72.6
 10359,C22773,1045,2001-05-01, 5000832, 1, 99.99, 20, 1,79.99
 10360,C22773,1000,2001-05-01, 5000832, 2, 1000.0, 5, 5,4750
 10361,C22773,1013,2001-05-01, 5000832, 3, 10.74, 15, 4,36.52
 10362,C22773,1026,2001-05-01, 5000832, 4, 18.15, 5, 5,86.21
 10363,C25556,1050,2001-05-01, 5001140, 1, 98.96, 15, 2,168.23
 10364,C66657,1028,2001-05-01, 5000116, 1, 4.5, 15, 4,15.3
 10365,C20502,1052,2001-05-02, 5000556, 1, 107.96, 5, 4,410.25
 10366,C76984,1017,2001-05-02, 5001292, 1, 19.95, 10, 5,89.77
 10367,C76984,1002,2001-05-02, 5001292, 2, 14.97, 5, 3,42.66
 10368,C25263,1043,2001-05-03, 5001109, 1, 24.99, 0, 5,124.95
 10369,C27167,1012,2001-05-04, 5001309, 1, 38.54, 5, 4,146.45
 10370,C27167,1048,2001-05-04, 5001309, 2, 104.49, 20, 3,250.78
 10371,C17792,1050,2001-05-05, 5000247, 1, 98.96, 10, 2,178.13
 10372,C16547,1036,2001-05-07, 5000101, 1, 28.24, 10, 3,76.25
 10373,C16547,1025,2001-05-07, 5000101, 2, 39.94, 15, 2,67.9
 10374,C45887,1028,2001-05-07, 5000604, 1, 4.5, 20, 4,14.4
 10375,C73908,1050,2001-05-08, 5000957, 1, 98.96, 20, 4,316.67
 10376,C73468,1044,2001-05-09, 5000906, 1, 22.99, 15, 1,19.54
 10377,C97608,1039,2001-05-09, 5000817, 1, 34.0, 5, 4,129.2
 10378,C20795,1021,2001-05-10, 5000589, 1, 24.99, 0, 4,99.96
 10379,C23578,1045,2001-05-10, 5000923, 1, 99.99, 15, 4,339.97
 10380,C69733,1056,2001-05-10, 5000452, 1, 2123.0, 5, 1,2016.85
 10381,C66584,1034,2001-05-11, 5000106, 1, 8.49, 0, 2,16.98
 10382,C95923,1013,2001-05-11, 5000610, 1, 10.74, 0, 4,42.96
 10383,C95923,1046,2001-05-11, 5000610, 2, 183.17, 10, 3,494.56
 10384,C92920,1039,2001-05-12, 5000263, 1, 34.0, 10, 4,122.4
 10385,C97022,1017,2001-05-12, 5000753, 1, 19.95, 10, 1,17.95
 10386,C19184,1022,2001-05-14, 5000404, 1, 13.99, 20, 4,44.77
 10387,C22040,1033,2001-05-14, 5000755, 1, 19.95, 0, 4,79.8
 10388,C74714,1021,2001-05-14, 5001049, 1, 24.99, 0, 3,74.97
 10389,C98340,1030,2001-05-14, 5000898, 1, 22.75, 15, 5,96.69
 10390,C98340,1018,2001-05-14, 5000898, 2, 44.99, 0, 4,179.96
 10391,C90869,1030,2001-05-15, 5000026, 1, 22.75, 5, 3,64.84
 10392,C90869,1022,2001-05-15, 5000026, 2, 13.99, 5, 4,53.16
 10393,C68048,1021,2001-05-16, 5000281, 1, 24.99, 0, 4,99.96
 10394,C78596,1040,2001-05-16, 5001478, 1, 32.12, 10, 2,57.82
 10395,C74274,1041,2001-05-18, 5000995, 1, 28.94, 5, 4,109.97
 10396,C74274,1007,2001-05-18, 5000995, 2, 7.96, 10, 4,28.66
 10397,C75886,1029,2001-05-18, 5001172, 1, 21.48, 5, 2,40.81
 10398,C24384,1048,2001-05-20, 5001008, 1, 104.49, 5, 1,99.27
 10399,C99292,1053,2001-05-20, 5000998, 1, 93.0, 10, 3,251.1
 10400,C91895,1009,2001-05-22, 5000140, 1, 16.99, 5, 3,48.42
 10401,C91895,1015,2001-05-22, 5000140, 2, 8.0, 0, 2,16
 10402,C48523,1039,2001-05-26, 5000913, 1, 34.0, 10, 4,122.4
 10403,C70612,1045,2001-05-26, 5000568, 1, 99.99, 10, 5,449.95
 10404,C23945,1054,2001-05-27, 5000961, 1, 200.0, 5, 4,760
 10405,C25556,1000,2001-05-28, 5001141, 1, 1000.0, 10, 1,900
 10406,C93946,1036,2001-05-29, 5000377, 1, 28.24, 10, 2,50.83
 10407,C93946,1022,2001-05-29, 5000377, 2, 13.99, 15, 3,35.67
 10408,C4566,1019,2001-05-30, 5001591, 1, 79.7, 10, 1,71.73
 10409,C48597,1050,2001-05-30, 5000924, 1, 98.96, 15, 2,168.23
 10410,C28925,1033,2001-05-31, 5001517, 1, 19.95, 15, 2,33.91
 10411,C93946,1024,2001-05-31, 5000378, 1, 25.0, 10, 5,112.5
 10412,C16034,1037,2001-06-01, 5000043, 1, 54.94, 5, 2,104.39
 10413,C16034,1037,2001-06-01, 5000043, 2, 54.94, 5, 2,104.39
 10414,C40686,1031,2001-06-01, 5000013, 1, 17.99, 5, 3,51.27
 10415,C72516,1047,2001-06-01, 5000806, 1, 56.95, 20, 2,91.12
 10416,C96436,1045,2001-06-01, 5000674, 1, 99.99, 20, 4,319.97
 10417,C78742,1006,2001-06-04, 5001499, 1, 41.99, 20, 5,167.96
 10418,C16913,1000,2001-06-05, 5000143, 1, 1000.0, 5, 4,3800
 10419,C4346,1052,2001-06-05, 5001564, 1, 107.96, 0, 5,539.8
 10420,C4346,1047,2001-06-05, 5001564, 2, 56.95, 0, 4,227.8
 10421,C20209,1042,2001-06-07, 5000514, 1, 89.99, 5, 1,85.49
 10422,C70539,1009,2001-06-08, 5000562, 1, 16.99, 10, 4,61.16
 10423,C71125,1002,2001-06-08, 5000635, 1, 14.97, 20, 2,23.95
 10424,C2515,1041,2001-06-09, 5001351, 1, 28.94, 5, 5,137.47
 10425,C2515,1056,2001-06-09, 5001351, 2, 2123.0, 10, 5,9553.5
 10426,C53431,1032,2001-06-09, 5001460, 1, 4.5, 10, 5,20.25
 10427,C78303,1052,2001-06-11, 5001445, 1, 107.96, 0, 4,431.84
 10428,C28193,1012,2001-06-14, 5001431, 1, 38.54, 15, 2,65.52
 10429,C78229,1020,2001-06-14, 5001437, 1, 26.99, 20, 4,86.37
 10430,C78229,1032,2001-06-14, 5001437, 2, 4.5, 10, 1,4.05
 10431,C94165,1040,2001-06-16, 5000401, 1, 32.12, 0, 1,32.12
 10432,C94165,1001,2001-06-16, 5000401, 2, 53.5, 5, 5,254.12
 10433,C94165,1009,2001-06-16, 5000401, 3, 16.99, 5, 3,48.42
 10434,C97974,1012,2001-06-17, 5000859, 1, 38.54, 10, 1,34.69
 10435,C97974,1025,2001-06-17, 5000859, 2, 39.94, 5, 4,151.77
 10436,C52259,1016,2001-06-19, 5001320, 1, 5.99, 10, 2,10.78
 10437,C52259,1047,2001-06-19, 5001320, 2, 56.95, 5, 5,270.51
 10438,C51160,1053,2001-06-21, 5001203, 1, 93.0, 10, 4,334.8
 10439,C27314,1051,2001-06-23, 5001329, 1, 122.37, 0, 3,367.11
 10440,C96216,1053,2001-06-24, 5000644, 1, 93.0, 20, 1,74.4
 10441,C96216,1037,2001-06-24, 5000644, 2, 54.94, 20, 4,175.81
 10442,C96216,1042,2001-06-24, 5000644, 3, 89.99, 0, 5,449.95
 10443,C94678,1029,2001-06-27, 5000446, 1, 21.48, 20, 3,51.55
 10444,C20282,1047,2001-06-28, 5000521, 1, 56.95, 15, 4,193.63
 10445,C73981,1021,2001-06-28, 5000963, 1, 24.99, 20, 4,79.97
 10446,C73981,1008,2001-06-28, 5000963, 2, 62.88, 10, 3,169.78
 10447,C20649,1018,2001-06-29, 5000575, 1, 44.99, 10, 3,121.47
 10448,C20649,1008,2001-06-29, 5000575, 2, 62.88, 5, 3,179.21
 10449,C20649,1031,2001-06-29, 5000575, 3, 17.99, 15, 4,61.17
 10450,C91089,1006,2001-06-29, 5000050, 1, 41.99, 15, 1,35.69
 10451,C51746,1036,2001-06-30, 5001269, 1, 28.24, 10, 1,25.42
 10452,C51746,1016,2001-06-30, 5001269, 2, 5.99, 15, 4,20.37
 10453,C68048,1019,2001-07-01, 5000282, 1, 79.7, 15, 4,270.98
 10454,C77717,1012,2001-07-01, 5001373, 1, 38.54, 15, 2,65.52
 10455,C77717,1003,2001-07-01, 5001373, 2, 12.99, 5, 2,24.68
 10456,C42078,1031,2001-07-02, 5000161, 1, 17.99, 15, 3,45.87
 10457,C16474,1006,2001-07-03, 5000090, 1, 41.99, 10, 1,37.79
 10458,C16474,1025,2001-07-03, 5000090, 2, 39.94, 15, 4,135.8
 10459,C77936,1046,2001-07-03, 5001402, 1, 183.17, 0, 3,549.51
 10460,C28925,1050,2001-07-04, 5001519, 1, 98.96, 10, 1,89.06
 10461,C28925,1051,2001-07-04, 5001519, 2, 122.37, 20, 3,293.69
 10462,C73542,1041,2001-07-04, 5000914, 1, 28.94, 10, 4,104.18
 10463,C75373,1024,2001-07-04, 5001118, 1, 25.0, 15, 3,63.75
 10464,C2076,1024,2001-07-05, 5001300, 1, 25.0, 20, 2,40
 10465,C76325,1031,2001-07-06, 5001222, 1, 17.99, 0, 1,17.99
 10466,C21161,1025,2001-07-08, 5000639, 1, 39.94, 10, 5,179.73
 10467,C21161,1054,2001-07-08, 5000639, 2, 200.0, 5, 3,570
 10468,C67829,1045,2001-07-10, 5000250, 1, 99.99, 10, 4,359.96
 10469,C27241,1046,2001-07-14, 5001317, 1, 183.17, 15, 2,311.39
 10470,C3907,1003,2001-07-14, 5001513, 1, 12.99, 10, 1,11.69
 10471,C2881,1034,2001-07-16, 5001394, 1, 8.49, 10, 2,15.28
 10472,C45594,1021,2001-07-18, 5000566, 1, 24.99, 0, 3,74.97
 10473,C92920,1008,2001-07-20, 5000264, 1, 62.88, 15, 2,106.9
 10474,C23652,1012,2001-07-21, 5000931, 1, 38.54, 10, 5,173.43
 10475,C23652,1036,2001-07-21, 5000931, 2, 28.24, 5, 3,80.48
 10476,C23652,1017,2001-07-21, 5000931, 3, 19.95, 5, 2,37.9
 10477,C28266,1046,2001-07-21, 5001440, 1, 183.17, 5, 2,348.02
 10478,C47352,1009,2001-07-21, 5000788, 1, 16.99, 10, 4,61.16
 10479,C47352,1011,2001-07-21, 5000788, 2, 24.99, 0, 5,124.95
 10480,C97681,1020,2001-07-23, 5000821, 1, 26.99, 20, 3,64.78
 10481,C98194,1023,2001-07-24, 5000883, 1, 29.99, 5, 2,56.98
 10482,C1856,1009,2001-07-26, 5001278, 1, 16.99, 10, 5,76.45
 10483,C93213,1046,2001-07-26, 5000295, 1, 183.17, 0, 4,732.68
 10484,C68708,1027,2001-07-27, 5000350, 1, 4.5, 15, 4,15.3
 10485,C46180,1052,2001-07-29, 5000641, 1, 107.96, 5, 1,102.56
 10486,C46180,1052,2001-07-29, 5000641, 2, 107.96, 5, 2,205.12
 10487,C71784,1008,2001-07-30, 5000723, 1, 62.88, 5, 4,238.94
 10488,C94019,1054,2001-07-30, 5000386, 1, 200.0, 5, 1,190
 10489,C94019,1052,2001-07-30, 5000386, 2, 107.96, 10, 5,485.82
 10490,C4786,1015,2001-08-01, 5001614, 1, 8.0, 0, 3,24
 10491,C51453,1011,2001-08-04, 5001236, 1, 24.99, 15, 3,63.72
 10492,C51453,1022,2001-08-04, 5001236, 2, 13.99, 5, 5,66.45
 10493,C75226,1003,2001-08-04, 5001104, 1, 12.99, 20, 3,31.18
 10494,C3101,1014,2001-08-10, 5001420, 1, 17.49, 5, 4,66.46
 10495,C47718,1044,2001-08-10, 5000826, 1, 22.99, 10, 3,62.07
 10496,C66803,1015,2001-08-10, 5000134, 1, 8.0, 15, 5,34
 10497,C70905,1047,2001-08-10, 5000607, 1, 56.95, 15, 4,193.63
 10498,C46766,1045,2001-08-13, 5000721, 1, 99.99, 15, 3,254.97
 10499,C91968,1002,2001-08-15, 5000147, 1, 14.97, 10, 3,40.42
 10500,C95777,1029,2001-08-16, 5000586, 1, 21.48, 5, 2,40.81
 10501,C95777,1041,2001-08-16, 5000586, 2, 28.94, 5, 3,82.48
 10502,C28705,1026,2001-08-17, 5001493, 1, 18.15, 15, 4,61.71
 10503,C79548,1007,2001-08-18, 5001588, 1, 7.96, 15, 4,27.06
 10504,C26142,1043,2001-08-22, 5001201, 1, 24.99, 15, 2,42.48
 10505,C66730,1015,2001-08-22, 5000127, 1, 8.0, 15, 4,27.2
 10506,C94678,1010,2001-08-22, 5000448, 1, 69.99, 15, 4,237.97
 10507,C46399,1051,2001-08-23, 5000667, 1, 122.37, 5, 4,465.01
 10508,C50355,1026,2001-08-23, 5001117, 1, 18.15, 20, 4,58.08
 10509,C48377,1050,2001-08-24, 5000901, 1, 98.96, 20, 1,79.17
 10510,C48377,1026,2001-08-24, 5000901, 2, 18.15, 5, 2,34.48
 10511,C45520,1021,2001-08-27, 5000560, 1, 24.99, 0, 5,124.95
 10512,C96949,1012,2001-08-27, 5000744, 1, 38.54, 5, 3,109.84
 10513,C98487,1048,2001-08-27, 5000908, 1, 104.49, 5, 1,99.27
 10514,C24384,1013,2001-08-30, 5001006, 1, 10.74, 10, 3,29
 10515,C76691,1020,2001-08-31, 5001264, 1, 26.99, 20, 4,86.37
 10516,C43763,1037,2001-09-01, 5000355, 1, 54.94, 10, 5,247.23
 10517,C46399,1036,2001-09-01, 5000669, 1, 28.24, 15, 4,96.02
 10518,C41712,1035,2001-09-02, 5000124, 1, 43.95, 5, 1,41.75
 10519,C25409,1050,2001-09-05, 5001122, 1, 98.96, 5, 5,470.06
 10520,C44934,1012,2001-09-06, 5000480, 1, 38.54, 15, 5,163.8
 10521,C47791,1031,2001-09-06, 5000833, 1, 17.99, 15, 5,76.46
 10522,C47791,1022,2001-09-06, 5000833, 2, 13.99, 10, 5,62.96
 10523,C684,1045,2001-09-06, 5001152, 1, 99.99, 5, 2,189.98
 10524,C71344,1035,2001-09-07, 5000662, 1, 43.95, 5, 4,167.01
 10525,C25,1036,2001-09-11, 5001081, 1, 28.24, 15, 2,48.01
 10526,C53504,1003,2001-09-11, 5001466, 1, 12.99, 5, 4,49.36
 10527,C99146,1013,2001-09-11, 5000983, 1, 10.74, 0, 3,32.22
 10528,C21747,1044,2001-09-14, 5000718, 1, 22.99, 20, 1,18.39
 10529,C4346,1050,2001-09-19, 5001566, 1, 98.96, 10, 4,356.26
 10530,C42005,1001,2001-09-20, 5000151, 1, 53.5, 15, 3,136.43
 10531,C54236,1038,2001-09-20, 5001551, 1, 16.99, 15, 3,43.32
 10532,C24164,1051,2001-09-21, 5000985, 1, 122.37, 20, 3,293.69
 10533,C51600,1016,2001-09-21, 5001248, 1, 5.99, 15, 4,20.37
 10534,C51600,1034,2001-09-21, 5001248, 2, 8.49, 15, 2,14.43
 10535,C74054,1006,2001-09-22, 5000973, 1, 41.99, 10, 1,37.79
 10536,C77424,1038,2001-09-22, 5001340, 1, 16.99, 20, 5,67.96
 10537,C77424,1028,2001-09-22, 5001340, 2, 4.5, 20, 1,3.6
 10538,C71491,1000,2001-09-23, 5000685, 1, 1000.0, 15, 1,850
 10539,C77936,1027,2001-09-24, 5001403, 1, 4.5, 15, 3,11.47
 10540,C77936,1027,2001-09-24, 5001403, 2, 4.5, 15, 3,11.47
 10541,C42298,1041,2001-09-26, 5000190, 1, 28.94, 10, 5,130.23
 10542,C1417,1054,2001-09-27, 5001231, 1, 200.0, 15, 4,680
 10543,C52259,1013,2001-09-28, 5001321, 1, 10.74, 15, 3,27.39
 10544,C98047,1027,2001-09-28, 5000865, 1, 4.5, 5, 3,12.82
 10545,C23212,1011,2001-09-29, 5000888, 1, 24.99, 10, 2,44.98
 10546,C684,1007,2001-09-29, 5001153, 1, 7.96, 0, 1,7.96
 10547,C45594,1054,2001-10-01, 5000567, 1, 200.0, 10, 4,720
 10548,C53504,1006,2001-10-01, 5001467, 1, 41.99, 5, 4,159.56
 10549,C78376,1048,2001-10-01, 5001452, 1, 104.49, 10, 4,376.16
 10550,C78376,1040,2001-10-01, 5001452, 2, 32.12, 20, 2,51.39
 10551,C49695,1037,2001-10-03, 5001044, 1, 54.94, 15, 2,93.4
 10552,C49695,1039,2001-10-03, 5001044, 2, 34.0, 20, 5,136
 10553,C99952,1008,2001-10-04, 5001071, 1, 62.88, 15, 2,106.9
 10554,C49695,1013,2001-10-05, 5001046, 1, 10.74, 10, 4,38.66
 10555,C1270,1036,2001-10-07, 5001216, 1, 28.24, 20, 2,45.18
 10556,C47425,1029,2001-10-08, 5000794, 1, 21.48, 15, 3,54.77
 10557,C1124,1012,2001-10-09, 5001198, 1, 38.54, 5, 3,109.84
 10558,C72297,1052,2001-10-09, 5000783, 1, 107.96, 10, 1,97.16
 10559,C91529,1025,2001-10-09, 5000097, 1, 39.94, 10, 4,143.78
 10560,C43982,1053,2001-10-10, 5000381, 1, 93.0, 10, 2,167.4
 10561,C17939,1000,2001-10-11, 5000267, 1, 1000.0, 20, 5,4000
 10562,C17939,1048,2001-10-11, 5000267, 2, 104.49, 15, 2,177.63
 10563,C43543,1010,2001-10-13, 5000331, 1, 69.99, 5, 4,265.96
 10564,C22626,1027,2001-10-14, 5000819, 1, 4.5, 5, 4,17.1
 10565,C95923,1023,2001-10-20, 5000611, 1, 29.99, 15, 4,101.97
 10566,C41712,1051,2001-10-21, 5000126, 1, 122.37, 15, 1,104.01
 10567,C44934,1024,2001-10-21, 5000479, 1, 25.0, 10, 5,112.5
 10568,C44934,1013,2001-10-21, 5000479, 2, 10.74, 0, 2,21.48
 10569,C96802,1022,2001-10-22, 5000726, 1, 13.99, 0, 2,27.98
 10570,C72443,1031,2001-10-23, 5000797, 1, 17.99, 0, 3,53.97
 10571,C92847,1047,2001-10-23, 5000254, 1, 56.95, 5, 4,216.41
 10572,C94019,1007,2001-10-25, 5000387, 1, 7.96, 5, 3,22.69
 10573,C65924,1053,2001-10-26, 5000033, 1, 93.0, 15, 4,316.2
 10574,C65924,1012,2001-10-26, 5000033, 2, 38.54, 0, 3,115.62
 10575,C94751,1024,2001-10-26, 5000456, 1, 25.0, 5, 2,47.5
 10576,C67536,1049,2001-10-28, 5000214, 1, 206.99, 20, 2,331.18
 10577,C67536,1032,2001-10-28, 5000214, 2, 4.5, 15, 2,7.65
 10578,C67536,1002,2001-10-28, 5000214, 3, 14.97, 10, 2,26.95
 10579,C69147,1013,2001-10-28, 5000399, 1, 10.74, 15, 3,27.39
 10580,C69147,1001,2001-10-28, 5000399, 2, 53.5, 15, 2,90.95
 10581,C2881,1032,2001-10-30, 5001395, 1, 4.5, 5, 4,17.1
 10582,C2881,1033,2001-10-30, 5001395, 2, 19.95, 5, 2,37.9
 10583,C78522,1000,2001-10-30, 5001469, 1, 1000.0, 5, 2,1900
 10584,C96143,1054,2001-11-01, 5000638, 1, 200.0, 10, 3,540
 10585,C25116,1015,2001-11-02, 5001094, 1, 8.0, 5, 4,30.4
 10586,C67170,1026,2001-11-04, 5000175, 1, 18.15, 10, 4,65.34
 10587,C94239,1046,2001-11-05, 5000407, 1, 183.17, 20, 4,586.14
 10588,C24311,1054,2001-11-07, 5000999, 1, 200.0, 0, 3,600
 10589,C24311,1038,2001-11-07, 5000999, 2, 16.99, 10, 1,15.29
 10590,C47864,1045,2001-11-08, 5000846, 1, 99.99, 15, 3,254.97
 10591,C44641,1002,2001-11-11, 5000443, 1, 14.97, 15, 2,25.45
 10592,C44641,1006,2001-11-11, 5000443, 2, 41.99, 15, 4,142.77
 10593,C73688,1022,2001-11-11, 5000935, 1, 13.99, 10, 3,37.77
 10594,C73688,1011,2001-11-11, 5000935, 2, 24.99, 5, 5,118.7
 10595,C77497,1039,2001-11-11, 5001349, 1, 34.0, 10, 1,30.6
 10596,C20502,1025,2001-11-18, 5000555, 1, 39.94, 10, 1,35.95
 10597,C95997,1023,2001-11-20, 5000622, 1, 29.99, 5, 2,56.98
 10598,C79255,1007,2001-11-21, 5001553, 1, 7.96, 10, 2,14.33
 10599,C79255,1036,2001-11-21, 5001553, 2, 28.24, 10, 3,76.25
 10600,C75300,1035,2001-11-22, 5001112, 1, 43.95, 0, 4,175.8
 10601,C51600,1032,2001-11-23, 5001249, 1, 4.5, 20, 1,3.6
 10602,C95191,1042,2001-11-23, 5000512, 1, 89.99, 20, 5,359.96
 10603,C19550,1050,2001-11-25, 5000433, 1, 98.96, 10, 4,356.26
 10604,C76691,1034,2001-11-27, 5001263, 1, 8.49, 15, 3,21.65
 10605,C76691,1003,2001-11-27, 5001263, 2, 12.99, 20, 4,41.57
 10606,C69587,1053,2001-11-30, 5000437, 1, 93.0, 15, 4,316.2
 10607,C70319,1033,2001-11-30, 5000527, 1, 19.95, 15, 3,50.87
 10608,C45227,1053,2001-12-01, 5000516, 1, 93.0, 10, 4,334.8
 10609,C45227,1001,2001-12-01, 5000516, 2, 53.5, 0, 5,267.5
 10610,C45227,1017,2001-12-01, 5000516, 3, 19.95, 10, 2,35.91
 10611,C538,1051,2001-12-01, 5001137, 1, 122.37, 15, 4,416.06
 10612,C538,1033,2001-12-01, 5001137, 2, 19.95, 0, 5,99.75
 10613,C54676,1004,2001-12-02, 5001602, 1, 59.99, 0, 5,299.95
 10614,C90576,1033,2001-12-04, 5000002, 1, 19.95, 5, 2,37.9
 10615,C26874,1015,2001-12-05, 5001279, 1, 8.0, 10, 2,14.4
 10616,C77643,1039,2001-12-05, 5001365, 1, 34.0, 15, 3,86.7
 10617,C464,1052,2001-12-06, 5001126, 1, 107.96, 15, 2,183.53
 10618,C74860,1006,2001-12-07, 5001063, 1, 41.99, 15, 4,142.77
 10619,C97315,1019,2001-12-08, 5000784, 1, 79.7, 20, 4,255.04
 10620,C28046,1021,2001-12-09, 5001411, 1, 24.99, 5, 3,71.22
 10621,C24970,1001,2001-12-10, 5001073, 1, 53.5, 10, 4,192.6
 10622,C29658,1052,2001-12-10, 5001601, 1, 107.96, 5, 2,205.12
 10623,C29658,1013,2001-12-10, 5001601, 2, 10.74, 15, 5,45.64
 10624,C66071,1028,2001-12-10, 5000048, 1, 4.5, 0, 1,4.5
 10625,C66071,1024,2001-12-10, 5000048, 2, 25.0, 0, 4,100
 10626,C66071,1041,2001-12-10, 5000048, 3, 28.94, 20, 5,115.76
 10627,C69001,1038,2001-12-10, 5000385, 1, 16.99, 15, 2,28.88
 10628,C72004,1030,2001-12-10, 5000750, 1, 22.75, 5, 4,86.45
 10629,C46180,1054,2001-12-12, 5000642, 1, 200.0, 10, 4,720
 10630,C46180,1009,2001-12-12, 5000642, 2, 16.99, 0, 4,67.96
 10631,C45960,1031,2001-12-13, 5000616, 1, 17.99, 5, 4,68.36
 10632,C97242,1042,2001-12-13, 5000777, 1, 89.99, 0, 5,449.95
 10633,C98780,1022,2001-12-15, 5000944, 1, 13.99, 5, 3,39.87
 10634,C66657,1015,2001-12-25, 5000112, 1, 8.0, 15, 1,6.8
 10635,C66657,1050,2001-12-25, 5000112, 2, 98.96, 10, 1,89.06
 10636,C98560,1008,2001-12-26, 5000917, 1, 62.88, 5, 2,119.47
 10637,C49695,1052,2001-12-27, 5001047, 1, 107.96, 15, 2,183.53
 10638,C49695,1017,2001-12-27, 5001047, 2, 19.95, 5, 4,75.81
 10639,C66510,1014,2001-12-27, 5000093, 1, 17.49, 10, 3,47.22
 10640,C66510,1052,2001-12-27, 5000093, 2, 107.96, 10, 5,485.82
 10641,C17133,1050,2001-12-28, 5000169, 1, 98.96, 15, 2,168.23
 10642,C53650,1028,2001-12-29, 5001486, 1, 4.5, 0, 4,18
 10643,C53650,1006,2001-12-29, 5001486, 2, 41.99, 20, 1,33.59
 10644,C70246,1022,2001-12-30, 5000518, 1, 13.99, 0, 1,13.99
 10645,C51233,1045,2002-01-02, 5001212, 1, 99.99, 15, 1,84.99
 10646,C52625,1051,2002-01-04, 5001362, 1, 122.37, 0, 1,122.37
 10647,C52625,1010,2002-01-04, 5001362, 2, 69.99, 20, 4,223.97
 10648,C71784,1023,2002-01-04, 5000722, 1, 29.99, 15, 1,25.49
 10649,C95630,1046,2002-01-06, 5000571, 1, 183.17, 5, 1,174.01
 10650,C95630,1043,2002-01-06, 5000571, 2, 24.99, 0, 4,99.96
 10651,C19184,1020,2002-01-07, 5000405, 1, 26.99, 5, 3,76.92
 10652,C19184,1022,2002-01-07, 5000405, 2, 13.99, 20, 3,33.58
 10653,C70392,1024,2002-01-07, 5000537, 1, 25.0, 10, 5,112.5
 10654,C21894,1042,2002-01-09, 5000737, 1, 89.99, 15, 4,305.97
 10655,C15595,1052,2002-01-11, 5000006, 1, 107.96, 15, 2,183.53
 10656,C50501,1005,2002-01-14, 5001131, 1, 26.99, 15, 2,45.88
 10657,C21235,1018,2002-01-16, 5000646, 1, 44.99, 10, 3,121.47
 10658,C21235,1005,2002-01-16, 5000646, 2, 26.99, 0, 4,107.96
 10659,C47937,1016,2002-01-17, 5000853, 1, 5.99, 20, 4,19.17
 10660,C77863,1036,2002-01-18, 5001388, 1, 28.24, 20, 3,67.78
 10661,C98560,1019,2002-01-18, 5000918, 1, 79.7, 15, 3,203.24
 10662,C75446,1053,2002-01-19, 5001124, 1, 93.0, 15, 2,158.1
 10663,C54236,1002,2002-01-23, 5001549, 1, 14.97, 20, 2,23.95
 10664,C77936,1028,2002-01-24, 5001401, 1, 4.5, 15, 3,11.47
 10665,C77936,1004,2002-01-24, 5001401, 2, 59.99, 10, 2,107.98
 10666,C77936,1031,2002-01-24, 5001401, 3, 17.99, 5, 5,85.45
 10667,C71564,1011,2002-01-25, 5000697, 1, 24.99, 10, 3,67.47
 10668,C91895,1017,2002-01-26, 5000141, 1, 19.95, 5, 2,37.9
 10669,C91895,1033,2002-01-26, 5000141, 2, 19.95, 5, 4,75.81
 10670,C66437,1007,2002-01-29, 5000083, 1, 7.96, 15, 3,20.3
 10671,C74567,1049,2002-01-30, 5001026, 1, 206.99, 10, 2,372.58
 10672,C43103,1039,2002-01-31, 5000285, 1, 34.0, 15, 5,144.5
 10673,C74860,1014,2002-01-31, 5001064, 1, 17.49, 15, 2,29.73
 10674,C49988,1038,2002-02-03, 5001076, 1, 16.99, 5, 4,64.56
 10675,C91602,1013,2002-02-03, 5000107, 1, 10.74, 10, 4,38.66
 10676,C48084,1012,2002-02-05, 5000872, 1, 38.54, 0, 4,154.16
 10677,C41712,1022,2002-02-06, 5000123, 1, 13.99, 15, 5,59.46
 10678,C41712,1020,2002-02-06, 5000123, 2, 26.99, 5, 3,76.92
