sales_raw_id,customer_id,prod_code,sales_date,transaction_number,transaction_line_number,unit_price,discount_pct,sales_qty,extended_sales_total
 10339,C42884,1012,2004-08-17, 5000090, 1, 38.54, 5, 3,109.84
 10340,C46985,1033,2004-08-17, 5000222, 1, 19.95, 5, 2,37.9
 10341,C22260,1025,2004-08-19, 5000235, 1, 39.94, 15, 3,101.85
 10342,C98340,1024,2004-08-19, 5000268, 1, 25.0, 15, 3,63.75
 10343,C28559,1014,2004-08-27, 5000431, 1, 17.49, 0, 3,52.47
 10344,C42810,1005,2004-08-27, 5000082, 1, 26.99, 10, 4,97.16
 10345,C1270,1016,2004-09-09, 5000364, 1, 5.99, 15, 5,25.46
 10346,C72297,1028,2004-09-10, 5000237, 1, 4.5, 15, 4,15.3
 10347,C40979,1037,2004-09-11, 5000012, 1, 54.94, 15, 1,46.7
 10348,C91016,1029,2004-09-19, 5000015, 1, 21.48, 15, 5,91.29
 10349,C15595,1033,2004-10-02, 5000002, 1, 19.95, 10, 5,89.77
 10350,C21088,1048,2004-10-03, 5000192, 1, 104.49, 0, 4,417.96
 10351,C21088,1004,2004-10-03, 5000192, 2, 59.99, 15, 2,101.98
 10352,C44495,1003,2004-10-03, 5000135, 1, 12.99, 15, 2,22.08
 10353,C94971,1025,2004-10-09, 5000155, 1, 39.94, 5, 4,151.77
 10354,C43396,1037,2004-10-14, 5000099, 1, 54.94, 5, 2,104.39
 10355,C91089,1022,2004-10-14, 5000017, 1, 13.99, 10, 4,50.36
 10356,C67829,1023,2004-10-18, 5000085, 1, 29.99, 0, 4,119.96
 10357,C74787,1013,2004-10-24, 5000310, 1, 10.74, 10, 3,29
 10358,C42298,1035,2004-10-27, 5000063, 1, 43.95, 20, 3,105.48
 10359,C2076,1013,2004-11-03, 5000389, 1, 10.74, 10, 3,29
 10360,C54236,1025,2004-11-03, 5000454, 1, 39.94, 15, 3,101.85
 10361,C26215,1043,2004-11-06, 5000363, 1, 24.99, 20, 3,59.98
 10362,C28193,1022,2004-11-09, 5000421, 1, 13.99, 15, 5,59.46
 10363,C50721,1030,2004-11-09, 5000342, 1, 22.75, 10, 4,81.9
 10364,C49256,1022,2004-11-20, 5000297, 1, 13.99, 20, 4,44.77
 10365,C44715,1008,2004-11-21, 5000149, 1, 62.88, 10, 4,226.37
 10366,C66510,1007,2004-11-23, 5000031, 1, 7.96, 10, 3,21.49
 10367,C91455,1030,2004-11-23, 5000030, 1, 22.75, 10, 4,81.9
 10368,C54310,1040,2004-11-24, 5000457, 1, 32.12, 0, 3,96.36
 10369,C49842,1044,2004-12-01, 5000312, 1, 22.99, 5, 4,87.36
 10370,C25776,1004,2004-12-04, 5000343, 1, 59.99, 10, 4,215.96
 10371,C67829,1043,2004-12-19, 5000084, 1, 24.99, 10, 4,89.96
 10372,C4200,1000,2004-12-25, 5000451, 1, 1000.0, 5, 2,1900
 10373,C4200,1043,2004-12-25, 5000451, 2, 24.99, 15, 1,21.24
 10374,C45301,1044,2004-12-27, 5000172, 1, 22.99, 0, 3,68.97
 10375,C29438,1030,2005-01-05, 5000460, 1, 22.75, 0, 3,68.25
 10376,C4786,1003,2005-01-06, 5000471, 1, 12.99, 5, 3,37.02
 10377,C17279,1042,2005-01-08, 5000060, 1, 89.99, 20, 3,215.98
 10378,C19696,1038,2005-01-17, 5000148, 1, 16.99, 20, 5,67.96
 10379,C70173,1028,2005-01-24, 5000163, 1, 4.5, 20, 4,14.4
 10380,C29218,1030,2005-01-30, 5000453, 1, 22.75, 15, 2,38.67
 10381,C68048,1017,2005-01-31, 5000093, 1, 19.95, 20, 2,31.92
 10382,C67463,1025,2005-02-09, 5000072, 1, 39.94, 15, 2,67.9
 10383,C22919,1020,2005-02-14, 5000258, 1, 26.99, 10, 1,24.29
 10384,C72297,1002,2005-02-19, 5000238, 1, 14.97, 10, 1,13.47
 10385,C44275,1019,2005-02-28, 5000126, 1, 79.7, 10, 4,286.92
 10386,C18598,1042,2005-03-01, 5000103, 1, 89.99, 15, 5,382.46
 10387,C76691,1022,2005-03-01, 5000381, 1, 13.99, 10, 4,50.36
 10388,C67096,1052,2005-03-04, 5000049, 1, 107.96, 15, 3,275.3
 10389,C74201,1051,2005-03-04, 5000296, 1, 122.37, 0, 4,489.48
 10390,C23725,1053,2005-03-08, 5000279, 1, 93.0, 15, 4,316.2
 10391,C65851,1034,2005-03-11, 5000007, 1, 8.49, 10, 3,22.92
 10392,C22992,1006,2005-03-17, 5000260, 1, 41.99, 0, 4,167.96
 10393,C79548,1033,2005-03-28, 5000463, 1, 19.95, 10, 3,53.86
 10394,C3614,1039,2005-03-29, 5000434, 1, 34.0, 10, 5,153
 10395,C3614,1033,2005-03-29, 5000434, 2, 19.95, 15, 5,84.79
 10396,C91162,1021,2005-04-02, 5000020, 1, 24.99, 5, 3,71.22
 10397,C42884,1015,2005-04-08, 5000089, 1, 8.0, 0, 3,24
 10398,C77570,1001,2005-04-10, 5000402, 1, 53.5, 20, 4,171.2
 10399,C70758,1048,2005-04-12, 5000186, 1, 104.49, 15, 4,355.27
 10400,C22040,1016,2005-04-14, 5000224, 1, 5.99, 5, 3,17.07
 10401,C46692,1003,2005-04-15, 5000216, 1, 12.99, 10, 4,46.76
 10402,C51014,1003,2005-04-17, 5000357, 1, 12.99, 15, 3,33.12
 10403,C76618,1053,2005-04-20, 5000376, 1, 93.0, 15, 3,237.15
 10404,C17719,1029,2005-04-26, 5000078, 1, 21.48, 20, 2,34.37
 10405,C23798,1040,2005-05-01, 5000283, 1, 32.12, 15, 3,81.91
 10406,C71491,1054,2005-05-01, 5000207, 1, 200.0, 15, 3,510
 10407,C42444,1037,2005-05-12, 5000071, 1, 54.94, 15, 5,233.5
 10408,C93799,1035,2005-05-20, 5000110, 1, 43.95, 0, 5,219.75
 10409,C18818,1003,2005-05-26, 5000113, 1, 12.99, 0, 2,25.98
 10410,C18964,1009,2005-06-02, 5000119, 1, 16.99, 10, 3,45.87
 10411,C67243,1045,2005-06-02, 5000057, 1, 99.99, 10, 4,359.96
 10412,C96509,1047,2005-06-03, 5000209, 1, 56.95, 5, 3,162.31
 10413,C21601,1054,2005-06-07, 5000214, 1, 200.0, 15, 5,850
 10414,C23871,1022,2005-06-10, 5000287, 1, 13.99, 15, 3,35.67
 10415,C18232,1016,2005-06-11, 5000098, 1, 5.99, 5, 1,5.69
 10416,C72736,1023,2005-06-13, 5000249, 1, 29.99, 5, 3,85.47
 10417,C20136,1034,2005-06-15, 5000159, 1, 8.49, 15, 1,7.22
 10418,C96802,1013,2005-06-20, 5000220, 1, 10.74, 0, 3,32.22
 10419,C904,1004,2005-06-25, 5000350, 1, 59.99, 15, 5,254.96
 10420,C96509,1028,2005-07-10, 5000208, 1, 4.5, 20, 1,3.6
 10421,C45227,1004,2005-07-16, 5000167, 1, 59.99, 15, 5,254.96
 10422,C17206,1025,2005-07-19, 5000055, 1, 39.94, 10, 4,143.78
 10423,C50867,1038,2005-07-27, 5000347, 1, 16.99, 5, 4,64.56
 10424,C50062,1007,2005-07-30, 5000320, 1, 7.96, 0, 2,15.92
 10425,C25190,1027,2005-08-01, 5000326, 1, 4.5, 20, 4,14.4
 10426,C97535,1003,2005-08-03, 5000244, 1, 12.99, 0, 5,64.95
 10427,C27900,1052,2005-08-06, 5000411, 1, 107.96, 15, 1,91.77
 10428,C318,1015,2005-08-06, 5000334, 1, 8.0, 10, 3,21.6
 10429,C71125,1047,2005-08-08, 5000195, 1, 56.95, 10, 2,102.51
 10430,C684,1016,2005-08-11, 5000340, 1, 5.99, 5, 1,5.69
 10431,C91236,1014,2005-08-26, 5000022, 1, 17.49, 20, 3,41.98
 10432,C28046,1004,2005-09-01, 5000417, 1, 59.99, 15, 5,254.96
 10433,C66144,1017,2005-09-07, 5000019, 1, 19.95, 0, 2,39.9
 10434,C98853,1054,2005-09-12, 5000286, 1, 200.0, 10, 2,360
 10435,C51673,1034,2005-09-16, 5000379, 1, 8.49, 5, 4,32.26
 10436,C25116,1043,2005-09-18, 5000322, 1, 24.99, 15, 3,63.72
 10437,C47718,1010,2005-09-23, 5000248, 1, 69.99, 15, 3,178.47
 10438,C43030,1001,2005-09-26, 5000092, 1, 53.5, 20, 4,171.2
 10439,C43177,1039,2005-09-28, 5000096, 1, 34.0, 5, 2,64.6
 10440,C91529,1030,2005-09-29, 5000033, 1, 22.75, 20, 4,72.8
 10441,C76691,1011,2005-10-02, 5000380, 1, 24.99, 10, 3,67.47
 10442,C73688,1040,2005-10-03, 5000278, 1, 32.12, 0, 4,128.48
 10443,C29365,1047,2005-10-04, 5000458, 1, 56.95, 5, 1,54.1
 10444,C22480,1052,2005-10-06, 5000243, 1, 107.96, 0, 5,539.8
 10445,C52991,1004,2005-10-07, 5000413, 1, 59.99, 20, 4,191.97
 10446,C72883,1016,2005-10-14, 5000256, 1, 5.99, 15, 2,10.18
 10447,C48816,1039,2005-10-20, 5000284, 1, 34.0, 0, 4,136
 10448,C15888,1042,2005-11-03, 5000008, 1, 89.99, 10, 1,80.99
 10449,C77497,1038,2005-11-12, 5000399, 1, 16.99, 0, 2,33.98
 10450,C2442,1020,2005-11-19, 5000397, 1, 26.99, 5, 1,25.64
 10451,C52698,1053,2005-11-22, 5000405, 1, 93.0, 15, 4,316.2
 10452,C29584,1005,2005-11-23, 5000464, 1, 26.99, 10, 1,24.29
 10453,C95191,1021,2005-11-27, 5000164, 1, 24.99, 15, 3,63.72
 10454,C66437,1006,2005-12-04, 5000029, 1, 41.99, 15, 3,107.07
 10455,C48670,1045,2005-12-14, 5000277, 1, 99.99, 10, 2,179.98
 10456,C70685,1025,2005-12-19, 5000185, 1, 39.94, 5, 3,113.83
 10457,C96582,1001,2005-12-20, 5000213, 1, 53.5, 15, 3,136.43
 10458,C71857,1034,2005-12-23, 5000221, 1, 8.49, 10, 4,30.56
 10459,C17865,1013,2005-12-25, 5000088, 1, 10.74, 15, 3,27.39
 10460,C41419,1028,2005-12-26, 5000027, 1, 4.5, 15, 4,15.3
 10461,C28559,1020,2005-12-28, 5000429, 1, 26.99, 15, 4,91.77
 10462,C71784,1027,2006-01-04, 5000218, 1, 4.5, 10, 1,4.05
 10463,C26288,1011,2006-01-05, 5000368, 1, 24.99, 10, 2,44.98
 10464,C48523,1009,2006-01-05, 5000271, 1, 16.99, 15, 1,14.44
 10465,C54603,1000,2006-01-07, 5000466, 1, 1000.0, 5, 2,1900
 10466,C18891,1041,2006-01-22, 5000115, 1, 28.94, 15, 2,49.2
 10467,C94605,1006,2006-01-24, 5000143, 1, 41.99, 15, 4,142.77
 10468,C19330,1038,2006-01-25, 5000127, 1, 16.99, 15, 2,28.88
 10469,C3687,1054,2006-01-30, 5000437, 1, 200.0, 10, 4,720
 10470,C17206,1008,2006-02-09, 5000054, 1, 62.88, 0, 1,62.88
 10471,C2222,1047,2006-02-25, 5000391, 1, 56.95, 15, 4,193.63
 10472,C50208,1034,2006-03-05, 5000327, 1, 8.49, 5, 4,32.26
 10473,C46473,1056,2006-04-04, 5000205, 1, 2123.0, 10, 1,1910.7
 10474,C73176,1041,2006-04-16, 5000265, 1, 28.94, 5, 3,82.48
 10475,C98047,1005,2006-04-23, 5000261, 1, 26.99, 5, 4,102.56
 10476,C171,1025,2006-06-08, 5000324, 1, 39.94, 20, 4,127.81
 10477,C318,1034,2006-07-05, 5000333, 1, 8.49, 0, 5,42.45
 10478,C72150,1023,2006-07-08, 5000230, 1, 29.99, 15, 2,50.98
 10479,C41272,1007,2006-07-16, 5000023, 1, 7.96, 0, 3,23.88
 10480,C53065,1026,2006-07-16, 5000418, 1, 18.15, 5, 3,51.73
 10481,C4639,1013,2006-07-18, 5000467, 1, 10.74, 15, 4,36.52
 10482,C3248,1046,2006-07-28, 5000423, 1, 183.17, 5, 3,522.03
 10483,C20795,1037,2006-08-01, 5000187, 1, 54.94, 5, 4,208.77
 10484,C44495,1048,2006-08-02, 5000136, 1, 104.49, 5, 2,198.53
 10485,C25995,1041,2006-08-05, 5000356, 1, 28.94, 5, 3,82.48
 10486,C54603,1039,2006-08-08, 5000465, 1, 34.0, 15, 2,57.8
 10487,C75519,1012,2006-08-09, 5000337, 1, 38.54, 0, 1,38.54
 10488,C17353,1052,2006-08-23, 5000067, 1, 107.96, 15, 3,275.3
 10489,C45081,1007,2006-08-29, 5000158, 1, 7.96, 5, 4,30.25
 10490,C2515,1039,2006-09-23, 5000401, 1, 34.0, 0, 1,34
 10491,C65778,1016,2006-10-03, 5000005, 1, 5.99, 15, 3,15.27
 10492,C44861,1009,2006-10-15, 5000151, 1, 16.99, 0, 3,50.97
 10493,C96802,1039,2006-11-08, 5000219, 1, 34.0, 15, 3,86.7
 10494,C66291,1011,2006-11-25, 5000024, 1, 24.99, 20, 2,39.98
 10495,C67096,1016,2006-11-30, 5000047, 1, 5.99, 10, 5,26.95
 10496,C26142,1019,2006-12-25, 5000361, 1, 79.7, 20, 3,191.28
 10497,C17133,1036,2006-12-28, 5000050, 1, 28.24, 15, 3,72.01
 10498,C1050,1045,2007-01-10, 5000358, 1, 99.99, 5, 4,379.96
 10499,C69001,1042,2007-01-26, 5000120, 1, 89.99, 5, 3,256.47
