sales_raw_id,customer_id,prod_code,sales_date,transaction_number,transaction_line_number,unit_price,discount_pct,sales_qty,extended_sales_total
 10339,C27973,1030,2001-07-15, 5001091, 1, 22.75, 10, 4,81.9
 10340,C69074,1043,2001-07-15, 5000310, 1, 24.99, 0, 2,49.98
 10341,C69074,1040,2001-07-15, 5000310, 2, 32.12, 10, 3,86.72
 10342,C69074,1048,2001-07-15, 5000310, 3, 104.49, 5, 2,198.53
 10343,C94751,1053,2001-07-15, 5000360, 1, 93.0, 15, 2,158.1
 10344,C44934,1042,2001-07-18, 5000377, 1, 89.99, 10, 3,242.97
 10345,C93140,1009,2001-07-21, 5000236, 1, 16.99, 10, 1,15.29
 10346,C97608,1043,2001-07-22, 5000621, 1, 24.99, 15, 5,106.21
 10347,C25556,1001,2001-07-24, 5000881, 1, 53.5, 0, 3,160.5
 10348,C43396,1002,2001-07-24, 5000256, 1, 14.97, 15, 2,25.45
 10349,C43396,1000,2001-07-24, 5000256, 2, 1000.0, 5, 2,1900
 10350,C43396,1001,2001-07-24, 5000256, 3, 53.5, 5, 3,152.47
 10351,C79474,1029,2001-07-27, 5001244, 1, 21.48, 15, 4,73.03
 10352,C79474,1053,2001-07-27, 5001244, 2, 93.0, 5, 3,265.05
 10353,C52405,1007,2001-07-28, 5001050, 1, 7.96, 15, 3,20.3
 10354,C17060,1028,2001-07-29, 5000122, 1, 4.5, 10, 4,16.2
 10355,C79401,1016,2001-07-29, 5001235, 1, 5.99, 10, 4,21.56
 10356,C98340,1016,2001-07-30, 5000691, 1, 5.99, 5, 4,22.76
 10357,C98340,1011,2001-07-30, 5000691, 2, 24.99, 10, 4,89.96
 10358,C98340,1002,2001-07-30, 5000691, 3, 14.97, 0, 1,14.97
 10359,C50867,1054,2001-08-04, 5000906, 1, 200.0, 20, 4,640
 10360,C464,1037,2001-08-06, 5000874, 1, 54.94, 10, 4,197.78
 10361,C69147,1032,2001-08-11, 5000317, 1, 4.5, 5, 4,17.1
 10362,C16107,1032,2001-08-13, 5000041, 1, 4.5, 5, 5,21.37
 10363,C16107,1003,2001-08-13, 5000041, 2, 12.99, 0, 4,51.96
 10364,C79401,1022,2001-08-13, 5001234, 1, 13.99, 15, 4,47.57
 10365,C18744,1035,2001-08-16, 5000286, 1, 43.95, 15, 5,186.79
 10366,C17939,1009,2001-08-17, 5000213, 1, 16.99, 10, 2,30.58
 10367,C78742,1027,2001-08-18, 5001166, 1, 4.5, 5, 4,17.1
 10368,C97168,1004,2001-08-18, 5000586, 1, 59.99, 5, 2,113.98
 10369,C25,1020,2001-08-21, 5000837, 1, 26.99, 5, 2,51.28
 10370,C78815,1037,2001-08-22, 5001175, 1, 54.94, 15, 4,186.8
 10371,C391,1046,2001-08-23, 5000866, 1, 183.17, 15, 2,311.39
 10372,C98487,1039,2001-08-24, 5000699, 1, 34.0, 20, 2,54.4
 10373,C26288,1010,2001-08-26, 5000949, 1, 69.99, 15, 2,118.98
 10374,C23652,1053,2001-08-30, 5000719, 1, 93.0, 5, 5,441.75
 10375,C48743,1041,2001-08-30, 5000726, 1, 28.94, 10, 3,78.14
 10376,C44129,1016,2001-09-06, 5000315, 1, 5.99, 10, 3,16.17
 10377,C44129,1027,2001-09-06, 5000315, 2, 4.5, 15, 3,11.47
 10378,C93140,1013,2001-09-08, 5000234, 1, 10.74, 10, 2,19.33
 10379,C93140,1032,2001-09-08, 5000234, 2, 4.5, 5, 4,17.1
 10380,C78229,1014,2001-09-09, 5001113, 1, 17.49, 20, 2,27.98
 10381,C16181,1022,2001-09-12, 5000047, 1, 13.99, 15, 5,59.46
 10382,C93067,1017,2001-09-14, 5000227, 1, 19.95, 15, 4,67.83
 10383,C91822,1000,2001-09-16, 5000097, 1, 1000.0, 5, 5,4750
 10384,C91822,1008,2001-09-16, 5000097, 2, 62.88, 10, 4,226.37
 10385,C2955,1020,2001-09-18, 5001089, 1, 26.99, 15, 5,114.71
 10386,C95850,1042,2001-09-18, 5000468, 1, 89.99, 20, 3,215.98
 10387,C99439,1021,2001-09-21, 5000784, 1, 24.99, 15, 4,84.97
 10388,C76178,1018,2001-09-22, 5000940, 1, 44.99, 10, 5,202.45
 10389,C76178,1028,2001-09-22, 5000940, 2, 4.5, 15, 5,19.12
 10390,C27460,1020,2001-09-26, 5001053, 1, 26.99, 15, 5,114.71
 10391,C42224,1015,2001-09-26, 5000141, 1, 8.0, 5, 2,15.2
 10392,C53504,1038,2001-09-28, 5001147, 1, 16.99, 10, 3,45.87
 10393,C65705,1032,2001-09-28, 5000011, 1, 4.5, 15, 2,7.65
 10394,C42005,1048,2001-09-29, 5000113, 1, 104.49, 15, 1,88.82
 10395,C67463,1008,2001-09-29, 5000165, 1, 62.88, 15, 1,53.45
 10396,C28779,1016,2001-09-30, 5001170, 1, 5.99, 10, 3,16.17
 10397,C29658,1037,2001-09-30, 5001262, 1, 54.94, 15, 1,46.7
 10398,C29658,1035,2001-09-30, 5001262, 2, 43.95, 15, 2,74.72
 10399,C24311,1004,2001-10-02, 5000769, 1, 59.99, 15, 5,254.96
 10400,C75666,1053,2001-10-04, 5000892, 1, 93.0, 0, 3,279
 10401,C67609,1018,2001-10-05, 5000181, 1, 44.99, 15, 1,38.24
 10402,C67609,1056,2001-10-05, 5000181, 2, 2123.0, 10, 3,5732.1
 10403,C66950,1051,2001-10-08, 5000108, 1, 122.37, 0, 3,367.11
 10404,C74347,1034,2001-10-08, 5000775, 1, 8.49, 0, 4,33.96
 10405,C74347,1034,2001-10-08, 5000775, 2, 8.49, 10, 4,30.56
 10406,C27460,1027,2001-10-14, 5001055, 1, 4.5, 10, 4,16.2
 10407,C27460,1042,2001-10-14, 5001055, 2, 89.99, 10, 4,323.96
 10408,C44568,1023,2001-10-15, 5000344, 1, 29.99, 10, 2,53.98
 10409,C94458,1003,2001-10-16, 5000334, 1, 12.99, 0, 1,12.99
 10410,C78669,1027,2001-10-21, 5001161, 1, 4.5, 0, 4,18
 10411,C19403,1021,2001-10-22, 5000330, 1, 24.99, 15, 4,84.97
 10412,C75812,1039,2001-10-22, 5000902, 1, 34.0, 10, 5,153
 10413,C74714,1018,2001-10-23, 5000811, 1, 44.99, 15, 3,114.72
 10414,C94971,1052,2001-10-26, 5000382, 1, 107.96, 0, 2,215.92
 10415,C3467,1047,2001-11-03, 5001142, 1, 56.95, 10, 2,102.51
 10416,C78303,1056,2001-11-03, 5001125, 1, 2123.0, 10, 4,7642.8
 10417,C78303,1014,2001-11-03, 5001125, 2, 17.49, 10, 2,31.48
 10418,C23285,1031,2001-11-07, 5000682, 1, 17.99, 10, 3,48.57
 10419,C17499,1016,2001-11-08, 5000167, 1, 5.99, 10, 4,21.56
 10420,C21235,1003,2001-11-09, 5000501, 1, 12.99, 10, 5,58.46
 10421,C95777,1042,2001-11-09, 5000456, 1, 89.99, 5, 1,85.49
 10422,C76178,1034,2001-11-10, 5000939, 1, 8.49, 10, 3,22.92
 10423,C76178,1026,2001-11-10, 5000939, 2, 18.15, 10, 1,16.34
 10424,C91309,1047,2001-11-12, 5000060, 1, 56.95, 15, 2,96.81
 10425,C17792,1034,2001-11-13, 5000197, 1, 8.49, 5, 4,32.26
 10426,C66877,1007,2001-11-13, 5000102, 1, 7.96, 0, 1,7.96
 10427,C46766,1025,2001-11-15, 5000548, 1, 39.94, 15, 4,135.8
 10428,C46766,1001,2001-11-15, 5000548, 2, 53.5, 10, 3,144.45
 10429,C69660,1032,2001-11-15, 5000354, 1, 4.5, 15, 3,11.47
 10430,C69660,1031,2001-11-15, 5000354, 2, 17.99, 10, 4,64.76
 10431,C43982,1039,2001-11-16, 5000302, 1, 34.0, 10, 2,61.2
 10432,C74347,1000,2001-11-16, 5000776, 1, 1000.0, 15, 3,2550
 10433,C52772,1013,2001-11-17, 5001074, 1, 10.74, 10, 3,29
 10434,C76252,1009,2001-11-18, 5000946, 1, 16.99, 20, 4,54.37
 10435,C77424,1051,2001-11-18, 5001051, 1, 122.37, 5, 3,348.75
 10436,C49695,1022,2001-11-20, 5000808, 1, 13.99, 0, 5,69.95
 10437,C49695,1036,2001-11-20, 5000808, 2, 28.24, 5, 4,107.31
 10438,C18232,1017,2001-11-21, 5000244, 1, 19.95, 10, 4,71.82
 10439,C4346,1038,2001-11-22, 5001225, 1, 16.99, 5, 3,48.42
 10440,C72956,1034,2001-11-22, 5000646, 1, 8.49, 10, 4,30.56
 10441,C72956,1005,2001-11-22, 5000646, 2, 26.99, 10, 2,48.58
 10442,C17646,1027,2001-11-26, 5000183, 1, 4.5, 20, 5,18
 10443,C17865,1001,2001-11-30, 5000206, 1, 53.5, 10, 2,96.3
 10444,C17865,1003,2001-11-30, 5000206, 2, 12.99, 20, 3,31.18
 10445,C2881,1039,2001-11-30, 5001081, 1, 34.0, 5, 3,96.9
 10446,C2881,1022,2001-11-30, 5001081, 2, 13.99, 10, 3,37.77
 10447,C92115,1049,2001-11-30, 5000126, 1, 206.99, 20, 3,496.78
 10448,C611,1002,2001-12-01, 5000886, 1, 14.97, 5, 1,14.22
 10449,C76984,1001,2001-12-01, 5001010, 1, 53.5, 0, 2,107
 10450,C97315,1016,2001-12-01, 5000599, 1, 5.99, 5, 4,22.76
 10451,C25995,1013,2001-12-03, 5000919, 1, 10.74, 15, 4,36.52
 10452,C72004,1054,2001-12-03, 5000571, 1, 200.0, 15, 4,680
 10453,C29365,1007,2001-12-06, 5001228, 1, 7.96, 15, 5,33.83
 10454,C78156,1056,2001-12-07, 5001106, 1, 2123.0, 5, 3,6050.55
 10455,C78156,1011,2001-12-07, 5001106, 2, 24.99, 5, 4,94.96
 10456,C41712,1002,2001-12-08, 5000089, 1, 14.97, 15, 1,12.72
 10457,C68781,1008,2001-12-08, 5000288, 1, 62.88, 5, 4,238.94
 10458,C68781,1039,2001-12-08, 5000288, 2, 34.0, 10, 3,91.8
 10459,C68781,1036,2001-12-08, 5000288, 3, 28.24, 5, 3,80.48
 10460,C24311,1037,2001-12-11, 5000771, 1, 54.94, 15, 4,186.8
 10461,C46839,1031,2001-12-11, 5000554, 1, 17.99, 0, 3,53.97
 10462,C97242,1042,2001-12-14, 5000594, 1, 89.99, 20, 4,287.97
 10463,C97242,1001,2001-12-14, 5000594, 2, 53.5, 20, 2,85.6
 10464,C97242,1047,2001-12-14, 5000594, 3, 56.95, 0, 2,113.9
 10465,C94532,1030,2001-12-15, 5000339, 1, 22.75, 10, 5,102.38
 10466,C98707,1020,2001-12-15, 5000725, 1, 26.99, 10, 4,97.16
 10467,C98707,1031,2001-12-15, 5000725, 2, 17.99, 5, 3,51.27
 10468,C48523,1016,2001-12-17, 5000707, 1, 5.99, 10, 4,21.56
 10469,C4200,1033,2001-12-19, 5001210, 1, 19.95, 0, 3,59.85
 10470,C4200,1042,2001-12-19, 5001210, 2, 89.99, 0, 2,179.98
 10471,C53724,1049,2001-12-19, 5001164, 1, 206.99, 5, 1,196.64
 10472,C95411,1043,2001-12-20, 5000419, 1, 24.99, 10, 3,67.47
 10473,C43543,1050,2001-12-22, 5000271, 1, 98.96, 5, 3,282.04
 10474,C65778,1024,2001-12-24, 5000017, 1, 25.0, 15, 4,85
 10475,C65778,1019,2001-12-24, 5000017, 2, 79.7, 0, 3,239.1
 10476,C79181,1036,2001-12-25, 5001208, 1, 28.24, 10, 3,76.25
 10477,C79181,1051,2001-12-25, 5001208, 2, 122.37, 5, 2,232.5
 10478,C67536,1030,2001-12-26, 5000174, 1, 22.75, 10, 1,20.48
 10479,C20282,1023,2001-12-29, 5000404, 1, 29.99, 5, 4,113.96
 10480,C51087,1038,2001-12-29, 5000928, 1, 16.99, 20, 4,54.37
 10481,C99585,1019,2001-12-30, 5000799, 1, 79.7, 20, 4,255.04
 10482,C51014,1011,2002-01-07, 5000921, 1, 24.99, 20, 2,39.98
 10483,C79255,1035,2002-01-07, 5001214, 1, 43.95, 10, 3,118.67
 10484,C67023,1007,2002-01-10, 5000117, 1, 7.96, 10, 2,14.33
 10485,C67170,1042,2002-01-12, 5000132, 1, 89.99, 10, 3,242.97
 10486,C75739,1012,2002-01-12, 5000897, 1, 38.54, 10, 1,34.69
 10487,C97461,1046,2002-01-12, 5000610, 1, 183.17, 5, 2,348.02
 10488,C42957,1002,2002-01-15, 5000216, 1, 14.97, 15, 5,63.62
 10489,C72590,1040,2002-01-15, 5000620, 1, 32.12, 5, 3,91.54
 10490,C70539,1027,2002-01-16, 5000431, 1, 4.5, 0, 3,13.5
 10491,C757,1017,2002-01-16, 5000898, 1, 19.95, 10, 5,89.77
 10492,C66437,1042,2002-01-19, 5000072, 1, 89.99, 5, 2,170.98
 10493,C28412,1033,2002-01-20, 5001137, 1, 19.95, 20, 1,15.96
 10494,C23066,1003,2002-01-21, 5000654, 1, 12.99, 15, 2,22.08
 10495,C23066,1026,2002-01-21, 5000654, 2, 18.15, 15, 5,77.14
 10496,C22406,1048,2002-01-23, 5000607, 1, 104.49, 5, 2,198.53
 10497,C27387,1051,2002-01-23, 5001047, 1, 122.37, 10, 3,330.4
 10498,C98487,1054,2002-01-24, 5000700, 1, 200.0, 15, 2,340
 10499,C67023,1007,2002-01-31, 5000119, 1, 7.96, 5, 1,7.56
 10500,C67023,1048,2002-01-31, 5000119, 2, 104.49, 10, 1,94.04
 10501,C93726,1040,2002-02-02, 5000281, 1, 32.12, 15, 2,54.6
 10502,C18964,1018,2002-02-04, 5000301, 1, 44.99, 20, 2,71.98
 10503,C53211,1008,2002-02-07, 5001111, 1, 62.88, 10, 3,169.78
 10504,C93506,1023,2002-02-07, 5000268, 1, 29.99, 10, 4,107.96
 10505,C75886,1014,2002-02-08, 5000909, 1, 17.49, 20, 4,55.97
 10506,C44641,1018,2002-02-09, 5000350, 1, 44.99, 15, 4,152.97
 10507,C2735,1027,2002-02-11, 5001071, 1, 4.5, 0, 2,9
 10508,C65998,1036,2002-02-11, 5000035, 1, 28.24, 15, 4,96.02
 10509,C65998,1044,2002-02-11, 5000035, 2, 22.99, 15, 4,78.17
 10510,C52479,1001,2002-02-18, 5001057, 1, 53.5, 15, 5,227.38
 10511,C77204,1015,2002-02-21, 5001031, 1, 8.0, 5, 2,15.2
 10512,C54236,1024,2002-02-25, 5001213, 1, 25.0, 15, 3,63.75
 10513,C76471,1039,2002-02-28, 5000967, 1, 34.0, 10, 3,91.8
 10514,C52186,1035,2002-03-01, 5001030, 1, 43.95, 10, 4,158.22
 10515,C92774,1008,2002-03-01, 5000195, 1, 62.88, 15, 2,106.9
 10516,C92847,1051,2002-03-01, 5000204, 1, 122.37, 0, 3,367.11
 10517,C21381,1038,2002-03-02, 5000513, 1, 16.99, 20, 4,54.37
 10518,C28632,1054,2002-03-02, 5001157, 1, 200.0, 10, 2,360
 10519,C28632,1051,2002-03-02, 5001157, 2, 122.37, 5, 3,348.75
 10520,C95630,1012,2002-03-04, 5000438, 1, 38.54, 10, 1,34.69
 10521,C19696,1027,2002-03-05, 5000357, 1, 4.5, 10, 3,12.15
 10522,C76398,1028,2002-03-05, 5000959, 1, 4.5, 15, 2,7.65
 10523,C25629,1024,2002-03-06, 5000890, 1, 25.0, 5, 4,95
 10524,C99219,1048,2002-03-06, 5000765, 1, 104.49, 5, 2,198.53
 10525,C68781,1042,2002-03-07, 5000287, 1, 89.99, 0, 2,179.98
 10526,C3321,1051,2002-03-09, 5001128, 1, 122.37, 15, 3,312.04
 10527,C3321,1009,2002-03-09, 5001128, 2, 16.99, 15, 4,57.77
 10528,C42517,1034,2002-03-09, 5000168, 1, 8.49, 20, 3,20.38
 10529,C44788,1041,2002-03-09, 5000362, 1, 28.94, 0, 3,86.82
 10530,C70392,1036,2002-03-11, 5000417, 1, 28.24, 15, 1,24
 10531,C70392,1051,2002-03-11, 5000417, 2, 122.37, 15, 4,416.06
 10532,C70392,1042,2002-03-11, 5000417, 3, 89.99, 15, 3,229.47
 10533,C28705,1013,2002-03-14, 5001163, 1, 10.74, 5, 5,51.02
 10534,C92920,1001,2002-03-17, 5000210, 1, 53.5, 5, 1,50.82
 10535,C66291,1023,2002-03-18, 5000058, 1, 29.99, 20, 5,119.96
 10536,C96582,1019,2002-03-18, 5000528, 1, 79.7, 5, 3,227.15
 10537,C3248,1047,2002-03-22, 5001118, 1, 56.95, 5, 2,108.2
 10538,C3248,1037,2002-03-22, 5001118, 2, 54.94, 5, 1,52.19
 10539,C2002,1034,2002-03-23, 5001012, 1, 8.49, 0, 4,33.96
 10540,C28925,1011,2002-03-23, 5001184, 1, 24.99, 10, 3,67.47
 10541,C17865,1046,2002-03-25, 5000205, 1, 183.17, 20, 1,146.54
 10542,C52112,1024,2002-03-26, 5001025, 1, 25.0, 5, 3,71.25
 10543,C79401,1033,2002-03-26, 5001236, 1, 19.95, 0, 4,79.8
 10544,C20795,1007,2002-03-27, 5000460, 1, 7.96, 10, 1,7.16
 10545,C22626,1054,2002-03-30, 5000623, 1, 200.0, 10, 3,540
 10546,C91455,1011,2002-03-30, 5000074, 1, 24.99, 0, 2,49.98
 10547,C42957,1021,2002-03-31, 5000217, 1, 24.99, 0, 5,124.95
 10548,C18818,1034,2002-04-02, 5000291, 1, 8.49, 15, 4,28.87
 10549,C94385,1010,2002-04-02, 5000329, 1, 69.99, 10, 3,188.97
 10550,C24384,1050,2002-04-05, 5000779, 1, 98.96, 20, 3,237.5
 10551,C3174,1043,2002-04-07, 5001108, 1, 24.99, 10, 4,89.96
 10552,C977,1003,2002-04-07, 5000917, 1, 12.99, 5, 4,49.36
 10553,C77863,1006,2002-04-11, 5001080, 1, 41.99, 5, 3,119.67
 10554,C48230,1004,2002-04-12, 5000675, 1, 59.99, 5, 4,227.96
 10555,C42298,1056,2002-04-14, 5000149, 1, 2123.0, 15, 2,3609.1
 10556,C75080,1043,2002-04-15, 5000840, 1, 24.99, 5, 3,71.22
 10557,C75080,1013,2002-04-15, 5000840, 2, 10.74, 15, 4,36.52
 10558,C75080,1044,2002-04-15, 5000840, 3, 22.99, 10, 2,41.38
 10559,C65631,1045,2002-04-17, 5000009, 1, 99.99, 0, 2,199.98
 10560,C78596,1041,2002-04-17, 5001153, 1, 28.94, 5, 2,54.99
 10561,C4639,1039,2002-04-18, 5001261, 1, 34.0, 10, 2,61.2
 10562,C48304,1049,2002-04-23, 5000685, 1, 206.99, 5, 5,983.2
 10563,C50208,1041,2002-04-26, 5000852, 1, 28.94, 0, 4,115.76
 10564,C70392,1045,2002-04-26, 5000418, 1, 99.99, 15, 3,254.97
 10565,C92774,1022,2002-04-29, 5000196, 1, 13.99, 15, 3,35.67
 10566,C19843,1038,2002-05-02, 5000368, 1, 16.99, 10, 4,61.16
 10567,C19843,1039,2002-05-02, 5000368, 2, 34.0, 20, 2,54.4
 10568,C21235,1031,2002-05-02, 5000500, 1, 17.99, 10, 4,64.76
 10569,C65998,1034,2002-05-02, 5000036, 1, 8.49, 15, 5,36.08
 10570,C49988,1052,2002-05-04, 5000833, 1, 107.96, 20, 5,431.84
 10571,C49988,1000,2002-05-04, 5000833, 2, 1000.0, 5, 4,3800
 10572,C49988,1007,2002-05-04, 5000833, 3, 7.96, 5, 2,15.12
 10573,C97681,1023,2002-05-05, 5000626, 1, 29.99, 5, 4,113.96
 10574,C18744,1039,2002-05-09, 5000285, 1, 34.0, 20, 3,81.6
 10575,C18744,1025,2002-05-09, 5000285, 2, 39.94, 10, 3,107.84
 10576,C18744,1032,2002-05-09, 5000285, 3, 4.5, 15, 4,15.3
 10577,C684,1046,2002-05-10, 5000893, 1, 183.17, 15, 2,311.39
 10578,C90869,1023,2002-05-10, 5000024, 1, 29.99, 5, 1,28.49
 10579,C93433,1028,2002-05-10, 5000260, 1, 4.5, 10, 1,4.05
 10580,C76691,1024,2002-05-14, 5000983, 1, 25.0, 5, 1,23.75
 10581,C78376,1032,2002-05-16, 5001135, 1, 4.5, 10, 3,12.15
 10582,C93653,1015,2002-05-17, 5000279, 1, 8.0, 5, 4,30.4
 10583,C76325,1001,2002-05-20, 5000952, 1, 53.5, 5, 4,203.3
 10584,C76325,1021,2002-05-20, 5000952, 2, 24.99, 5, 2,47.48
 10585,C1050,1022,2002-05-26, 5000923, 1, 13.99, 20, 4,44.77
 10586,C99805,1042,2002-05-26, 5000818, 1, 89.99, 20, 4,287.97
 10587,C20795,1054,2002-05-27, 5000461, 1, 200.0, 20, 2,320
 10588,C24164,1043,2002-05-27, 5000759, 1, 24.99, 5, 2,47.48
 10589,C51160,1045,2002-05-31, 5000937, 1, 99.99, 10, 3,269.97
 10590,C94165,1047,2002-06-02, 5000319, 1, 56.95, 20, 2,91.12
 10591,C93067,1045,2002-06-04, 5000228, 1, 99.99, 15, 4,339.97
 10592,C99732,1036,2002-06-04, 5000813, 1, 28.24, 20, 4,90.37
 10593,C95118,1008,2002-06-07, 5000393, 1, 62.88, 5, 4,238.94
 10594,C21161,1002,2002-06-09, 5000493, 1, 14.97, 15, 3,38.17
 10595,C76911,1006,2002-06-10, 5001005, 1, 41.99, 5, 2,79.78
 10596,C92041,1052,2002-06-11, 5000120, 1, 107.96, 20, 5,431.84
 10597,C48523,1012,2002-06-15, 5000706, 1, 38.54, 5, 3,109.84
 10598,C70026,1006,2002-06-15, 5000388, 1, 41.99, 5, 4,159.56
 10599,C18012,1003,2002-06-16, 5000223, 1, 12.99, 5, 3,37.02
 10600,C46180,1012,2002-06-16, 5000498, 1, 38.54, 15, 2,65.52
 10601,C1270,1007,2002-06-17, 5000947, 1, 7.96, 10, 4,28.66
 10602,C977,1033,2002-06-18, 5000916, 1, 19.95, 15, 5,84.79
 10603,C2076,1044,2002-06-25, 5001022, 1, 22.99, 10, 2,41.38
 10604,C53797,1001,2002-06-26, 5001173, 1, 53.5, 20, 4,171.2
 10605,C48523,1011,2002-06-27, 5000705, 1, 24.99, 5, 3,71.22
 10606,C99952,1009,2002-06-27, 5000831, 1, 16.99, 5, 5,80.7
 10607,C99952,1051,2002-06-27, 5000831, 2, 122.37, 0, 3,367.11
 10608,C17426,1049,2002-06-29, 5000161, 1, 206.99, 0, 1,206.99
 10609,C17426,1023,2002-06-29, 5000161, 2, 29.99, 0, 5,149.95
 10610,C3321,1020,2002-06-30, 5001129, 1, 26.99, 10, 1,24.29
 10611,C3321,1004,2002-06-30, 5001129, 2, 59.99, 0, 1,59.99
 10612,C93286,1047,2002-07-01, 5000245, 1, 56.95, 15, 4,193.63
 10613,C43103,1027,2002-07-03, 5000231, 1, 4.5, 10, 3,12.15
 10614,C92041,1052,2002-07-03, 5000121, 1, 107.96, 5, 4,410.25
 10615,C27460,1019,2002-07-05, 5001052, 1, 79.7, 5, 3,227.15
 10616,C50574,1001,2002-07-06, 5000884, 1, 53.5, 5, 4,203.3
 10617,C98780,1009,2002-07-06, 5000730, 1, 16.99, 10, 5,76.45
 10618,C66657,1018,2002-07-08, 5000084, 1, 44.99, 0, 4,179.96
 10619,C22699,1015,2002-07-11, 5000628, 1, 8.0, 5, 4,30.4
 10620,C79548,1050,2002-07-12, 5001252, 1, 98.96, 15, 1,84.12
 10621,C79548,1016,2002-07-12, 5001252, 2, 5.99, 15, 2,10.18
 10622,C23066,1045,2002-07-16, 5000655, 1, 99.99, 5, 4,379.96
 10623,C54310,1017,2002-07-16, 5001222, 1, 19.95, 15, 4,67.83
 10624,C91236,1025,2002-07-16, 5000053, 1, 39.94, 15, 1,33.95
 10625,C52991,1048,2002-07-18, 5001094, 1, 104.49, 20, 3,250.78
 10626,C45813,1051,2002-07-19, 5000462, 1, 122.37, 10, 2,220.27
 10627,C45813,1003,2002-07-19, 5000462, 2, 12.99, 10, 2,23.38
 10628,C93799,1036,2002-07-19, 5000290, 1, 28.24, 20, 4,90.37
 10629,C91675,1054,2002-07-22, 5000088, 1, 200.0, 15, 3,510
 10630,C95923,1056,2002-07-22, 5000472, 1, 2123.0, 15, 4,7218.2
 10631,C20795,1012,2002-07-23, 5000458, 1, 38.54, 0, 4,154.16
 10632,C94239,1003,2002-07-23, 5000321, 1, 12.99, 10, 2,23.38
 10633,C51746,1049,2002-07-24, 5000987, 1, 206.99, 5, 1,196.64
 10634,C3760,1052,2002-07-26, 5001167, 1, 107.96, 5, 1,102.56
 10635,C684,1022,2002-07-27, 5000894, 1, 13.99, 10, 2,25.18
 10636,C24897,1040,2002-08-02, 5000823, 1, 32.12, 10, 2,57.82
 10637,C51087,1012,2002-08-02, 5000927, 1, 38.54, 0, 2,77.08
 10638,C67023,1056,2002-08-03, 5000116, 1, 2123.0, 5, 3,6050.55
 10639,C18451,1013,2002-08-05, 5000261, 1, 10.74, 10, 2,19.33
 10640,C51087,1019,2002-08-05, 5000929, 1, 79.7, 10, 2,143.46
 10641,C22333,1023,2002-08-06, 5000602, 1, 29.99, 0, 4,119.96
 10642,C70173,1039,2002-08-09, 5000397, 1, 34.0, 15, 3,86.7
 10643,C18158,1010,2002-08-11, 5000238, 1, 69.99, 10, 4,251.96
 10644,C18158,1032,2002-08-11, 5000238, 2, 4.5, 15, 4,15.3
 10645,C94898,1041,2002-08-12, 5000374, 1, 28.94, 15, 2,49.2
 10646,C20649,1045,2002-08-14, 5000441, 1, 99.99, 10, 4,359.96
 10647,C43030,1053,2002-08-14, 5000225, 1, 93.0, 20, 1,74.4
 10648,C73981,1008,2002-08-14, 5000746, 1, 62.88, 0, 3,188.64
 10649,C73981,1034,2002-08-14, 5000746, 2, 8.49, 10, 3,22.92
 10650,C73981,1054,2002-08-14, 5000746, 3, 200.0, 0, 5,1000
 10651,C76764,1021,2002-08-14, 5000989, 1, 24.99, 15, 4,84.97
 10652,C4346,1013,2002-08-16, 5001226, 1, 10.74, 10, 4,38.66
 10653,C52039,1038,2002-08-19, 5001016, 1, 16.99, 10, 4,61.16
 10654,C70099,1015,2002-08-23, 5000392, 1, 8.0, 5, 5,38
 10655,C73322,1045,2002-08-23, 5000688, 1, 99.99, 20, 1,79.99
 10656,C93946,1041,2002-08-23, 5000299, 1, 28.94, 5, 2,54.99
 10657,C1710,1013,2002-08-24, 5000984, 1, 10.74, 15, 4,36.52
 10658,C1710,1011,2002-08-24, 5000984, 2, 24.99, 5, 4,94.96
 10659,C20795,1035,2002-08-28, 5000459, 1, 43.95, 15, 2,74.72
 10660,C51673,1031,2002-08-30, 5000982, 1, 17.99, 15, 1,15.29
 10661,C94019,1008,2002-08-30, 5000305, 1, 62.88, 5, 2,119.47
 10662,C28119,1034,2002-09-02, 5001103, 1, 8.49, 10, 4,30.56
 10663,C66217,1031,2002-09-02, 5000051, 1, 17.99, 20, 2,28.78
 10664,C3467,1010,2002-09-05, 5001144, 1, 69.99, 10, 1,62.99
 10665,C93506,1051,2002-09-05, 5000267, 1, 122.37, 15, 4,416.06
 10666,C21601,1031,2002-09-07, 5000529, 1, 17.99, 15, 2,30.58
 10667,C69001,1036,2002-09-09, 5000303, 1, 28.24, 10, 2,50.83
 10668,C20502,1045,2002-09-13, 5000428, 1, 99.99, 0, 3,299.97
 10669,C69733,1023,2002-09-13, 5000359, 1, 29.99, 20, 5,119.96
 10670,C52332,1016,2002-09-16, 5001045, 1, 5.99, 5, 4,22.76
 10671,C29145,1029,2002-09-19, 5001204, 1, 21.48, 15, 3,54.77
 10672,C53724,1002,2002-09-20, 5001165, 1, 14.97, 10, 4,53.89
 10673,C79621,1007,2002-09-22, 5001258, 1, 7.96, 5, 2,15.12
 10674,C73322,1047,2002-09-25, 5000687, 1, 56.95, 15, 4,193.63
 10675,C73322,1025,2002-09-25, 5000687, 2, 39.94, 5, 2,75.89
 10676,C70173,1019,2002-09-26, 5000398, 1, 79.7, 10, 5,358.65
 10677,C90796,1018,2002-09-27, 5000019, 1, 44.99, 20, 2,71.98
 10678,C27826,1048,2002-09-28, 5001078, 1, 104.49, 15, 2,177.63
